Type_x,ID,SedRed,Cost,Duck,Join_Count,TARGET_FID,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,DITCHALL_,DITCHALL_I,UNIQUE_ID,MAJOR,MAJOR_NAME,MINOR5,DITCH_NAME,DITCH_TYPE,COUNTY,TWP,RNG,SEC,PEDIGREE,PEDYEAR,max_flowac,mean_flowl,Join_Cou_1,TARGET_F_1,Subbasin,Area,Elev,ElevMin,ElevMax,SubbasinR,subwatersh,Watershed,budget_rat,Bluff_avgE,River,Subbasin_1,Zone,Subbasin_2,watershed_,Zone_1,gag_loc,Shape_Leng,Shape_Le_1,Le2,X10_,X20_,X30_,X40_,X50_,X60_,X70_,X80_,X90_,Type_y
ICMO,966,12.769,160845.881,0,3,935,22459,22432,0,0,1520.91519285,15902,943,32028JD8,32,LeSueur River,32028,JD8,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,23,35,MSUWRC,1993,13938.0,147673.0,1,966,885,18553799.8935,368.434433917,356.0,386.0,778,Upper Le Sueur,Le Sueur,LS AB UG,0.06,LES,43,1,24,LC,1,AB,41260.0001597,1519.61928474,1519.61928474,1,1,1,1,1,1,1,1,1,ICMO
ICMO,967,2.862,36071.251000000004,0,3,935,22465,22459,0,0,341.080005455,15908,943,32028JD8,32,LeSueur River,32028,JD8,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,23,35,MSUWRC,1993,12938.0,148552.0,1,967,885,18553799.8935,368.434433917,356.0,386.0,778,Upper Le Sueur,Le Sueur,LS AB UG,0.06,LES,43,1,24,LC,1,AB,41260.0001597,339.885363562,339.885363562,1,1,1,1,1,1,1,1,1,ICMO
ICMO,968,3.048,38435.435,0,3,935,22371,22469,0,0,363.43508573800005,15912,943,32028JD8,32,LeSueur River,32028,JD8,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,23,35,MSUWRC,1993,4581.0,150776.0,1,968,885,18553799.8935,368.434433917,356.0,386.0,778,Upper Le Sueur,Le Sueur,LS AB UG,0.06,LES,43,1,24,LC,1,AB,41260.0001597,365.031561261,365.031561261,1,1,1,1,1,1,1,1,1,ICMO
ICMO,969,5.733,72257.203,0,1,880,22479,19059,0,0,683.244588674,15922,1066,32027JD6,32,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,104,22,6,MSUWRC,1993,42385.0,146651.0,1,969,830,8944000.00763,368.84243068,355.0,379.0,754,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,27899.9999252,682.327386524,682.327386524,1,1,1,1,1,1,1,1,1,ICMO
ICMO,970,7.21,90864.36099999999,0,3,935,22469,22488,0,0,859.188845516,15928,943,32028JD8,32,LeSueur River,32028,JD8,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,23,35,MSUWRC,1993,4711.0,150445.0,1,970,885,18553799.8935,368.434433917,356.0,386.0,778,Upper Le Sueur,Le Sueur,LS AB UG,0.06,LES,43,1,24,LC,1,AB,41260.0001597,858.344848845,858.344848845,1,1,1,1,1,1,1,1,1,ICMO
ICMO,971,13.467,169631.97199999998,0,3,935,22488,22465,0,0,1603.9940921,15929,943,32028JD8,32,LeSueur River,32028,JD8,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,23,35,MSUWRC,1993,9479.0,149418.0,1,971,885,18553799.8935,368.434433917,356.0,386.0,778,Upper Le Sueur,Le Sueur,LS AB UG,0.06,LES,43,1,24,LC,1,AB,41260.0001597,1608.61187896,1608.61187896,1,1,1,1,1,1,1,1,1,ICMO
ICMO,972,2.5269999999999997,31859.0,0,1,974,22403,22490,0,0,301.250093692,15931,1065,32027JD6,32,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,104,22,6,MSUWRC,1993,11086.0,152851.0,1,972,924,5974299.987529999,375.58199286900003,369.0,388.0,869,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,17699.9996407,302.58123795299997,302.58123795299997,1,1,1,1,1,1,1,1,1,ICMO
ICMO,973,3.537,44592.527,0,1,974,22490,22395,0,0,421.654888542,15932,1065,32027JD6,32,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,104,22,6,MSUWRC,1993,330.0,152441.0,1,973,924,5974299.987529999,375.58199286900003,369.0,388.0,869,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,17699.9996407,423.5146652,423.5146652,1,1,1,1,1,1,1,1,1,ICMO
ICMO,974,9.517000000000001,119902.155,0,1,880,22491,22479,0,0,1133.76238193,15934,1066,32027JD6,32,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,104,22,6,MSUWRC,1993,42135.0,147541.0,1,974,830,8944000.00763,368.84243068,355.0,379.0,754,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,27899.9999252,1131.42479293,1131.42479293,1,1,1,1,1,1,1,1,1,ICMO
ICMO,975,3.6489999999999996,46004.797,0,2,851,22527,22528,0,0,435.008928741,15935,893,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,8459.0,148216.0,1,975,801,7569399.94106,378.47555949,363.0,393.0,731,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,23759.9997285,434.717101706,434.717101706,1,1,1,1,1,1,1,1,1,ICMO
ICMO,976,0.861,10868.305,0,1,780,22529,22531,0,0,102.767754958,15936,1027,32025CD47,32,LeSueur River,32025,CD47,PUBLIC DITCH OPEN,WASECA,105,22,17,MSUWRC,1993,1093.0,145440.0,1,976,703,4138399.89812,364.223419679,356.0,375.0,702,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,15679.9995448,103.20616434600001,103.20616434600001,1,1,1,1,1,1,1,1,1,ICMO
ICMO,977,0.805,10226.591999999999,0,1,780,22531,22530,0,0,96.6998932851,15937,1027,32025CD47,32,LeSueur River,32025,CD47,PUBLIC DITCH OPEN,WASECA,105,22,17,MSUWRC,1993,141.0,145335.0,1,977,703,4138399.89812,364.223419679,356.0,375.0,702,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,15679.9995448,97.1029446234,97.1029446234,1,1,1,1,1,1,1,1,1,ICMO
ICMO,978,15.216,191657.147,0,1,615,22542,22543,0,0,1812.25819558,15947,1035,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,3196.0,149137.0,1,978,781,5699100.07039,373.28920355800005,364.0,387.0,731,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,16500.0001837,1820.05798927,1820.05798927,1,1,1,1,1,1,1,1,1,ICMO
ICMO,979,1.196,15181.043,0,2,808,22528,22547,0,0,143.547837309,15949,1034,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,8495.0,147941.0,2,979,731,8751399.96434,363.928388601,356.0,373.0,702,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,19179.999311,143.467201006,143.467201006,1,1,1,1,1,1,1,1,1,ICMO
ICMO,980,1.17,14779.555,0,2,808,22547,22541,0,0,139.751480869,15950,1034,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,8516.0,147801.0,1,980,731,8751399.96434,363.928388601,356.0,373.0,702,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,19179.999311,139.881301767,139.881301767,1,1,1,1,1,1,1,1,1,ICMO
ICMO,981,1.7209999999999999,21709.577,0,2,851,22548,22549,0,0,205.27989345700001,15952,1036,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,3216.0,152724.0,1,981,801,7569399.94106,378.47555949,363.0,393.0,731,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,23759.9997285,205.16126958599997,205.16126958599997,1,1,1,1,1,1,1,1,1,ICMO
ICMO,982,0.9390000000000001,11852.496000000001,0,2,851,22549,22550,0,0,112.074003761,15953,1036,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,3245.0,152555.0,1,982,801,7569399.94106,378.47555949,363.0,393.0,731,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,23759.9997285,112.443155356,112.443155356,1,1,1,1,1,1,1,1,1,ICMO
ICMO,983,3.556,44822.420999999995,0,2,851,22550,22551,0,0,423.828698482,15954,1036,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,3329.0,152274.0,1,983,801,7569399.94106,378.47555949,363.0,393.0,731,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,23759.9997285,425.660488364,425.660488364,1,1,1,1,1,1,1,1,1,ICMO
ICMO,984,3.4219999999999997,43139.621,0,2,851,22551,22552,0,0,407.916598546,15955,1036,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,3976.0,151862.0,1,984,801,7569399.94106,378.47555949,363.0,393.0,731,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,23759.9997285,407.03532224800006,407.03532224800006,1,1,1,1,1,1,1,1,1,ICMO
ICMO,985,8.044,101377.817,0,2,851,22553,22554,0,0,958.601249267,15956,1036,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,5739.0,151158.0,1,985,801,7569399.94106,378.47555949,363.0,393.0,731,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,23759.9997285,958.7876030819999,958.7876030819999,1,1,1,1,1,1,1,1,1,ICMO
ICMO,986,17.713,223093.664,0,2,851,22554,22527,0,0,2109.51340265,15957,1036,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,8191.0,149416.0,1,986,801,7569399.94106,378.47555949,363.0,393.0,731,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,23759.9997285,2113.82808736,2113.82808736,1,1,1,1,1,1,1,1,1,ICMO
ICMO,987,0.9470000000000001,11939.714,0,2,851,22544,22559,0,0,112.898708398,15967,1036,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,2960.0,155009.0,1,987,801,7569399.94106,378.47555949,363.0,393.0,731,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,23759.9997285,113.373978815,113.373978815,1,1,1,1,1,1,1,1,1,ICMO
ICMO,988,1.2819999999999998,16151.332,0,2,851,22559,22548,0,0,152.722629053,15968,1036,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,3138.0,155110.0,1,988,801,7569399.94106,378.47555949,363.0,393.0,731,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,23759.9997285,152.19023123600002,152.19023123600002,1,1,1,1,1,1,1,1,1,ICMO
ICMO,989,0.645,8194.733,0,2,851,22552,22565,0,0,77.48718087569999,15974,1036,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,508.0,151651.0,1,989,801,7569399.94106,378.47555949,363.0,393.0,731,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,23759.9997285,77.2131154738,77.2131154738,1,1,1,1,1,1,1,1,1,ICMO
ICMO,990,0.225,2852.007,0,2,851,22565,22553,0,0,26.967808557199998,15975,1036,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,5.0,151597.0,1,990,801,7569399.94106,378.47555949,363.0,393.0,731,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,23759.9997285,27.081989124699998,27.081989124699998,1,1,1,1,1,1,1,1,1,ICMO
ICMO,991,3.844,40091.443,0,2,806,22570,22573,0,0,379.093850226,15982,1047,32024CD48,32,LeSueur River,32024,CD48,PUBLIC DITCH OPEN,WASECA,105,22,15,MSUWRC,1993,11.0,149661.0,1,991,729,8335000.14978,374.18448710300004,358.0,394.0,661,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,45,1,26,UL,1,AB,22720.0000791,380.721173479,380.721173479,1,1,1,1,1,1,1,1,4,ICMO
ICMO,992,1.8869999999999998,19776.036,0,2,806,22573,22571,0,0,186.996848828,15983,1047,32024CD48,32,LeSueur River,32024,CD48,PUBLIC DITCH OPEN,WASECA,105,22,15,MSUWRC,1993,3380.0,149331.0,1,992,729,8335000.14978,374.18448710300004,358.0,394.0,661,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,45,1,26,UL,1,AB,22720.0000791,187.78894671700002,187.78894671700002,1,1,1,1,1,1,1,1,4,ICMO
ICMO,993,8.162,102860.103,0,1,919,22485,22486,0,0,972.617336155,16033,1065,32027JD6,32,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,104,22,6,MSUWRC,1993,264.0,149040.0,1,993,869,577000.002812,372.999133449,368.0,381.0,830,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,4799.99982799,975.336251025,975.336251025,1,1,1,1,1,1,1,1,1,ICMO
ICMO,994,5.997999999999999,75592.114,0,1,919,22421,22489,0,0,714.778608016,16035,1065,32027JD6,32,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,104,22,6,MSUWRC,1993,6692.0,150774.0,2,994,869,577000.002812,372.999133449,368.0,381.0,830,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,4799.99982799,717.821912357,717.821912357,1,1,1,1,1,1,1,1,1,ICMO
ICMO,995,3.1839999999999997,40151.602,0,1,919,22489,22485,0,0,379.66270098800004,16036,1065,32027JD6,32,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,104,22,6,MSUWRC,1993,234.0,149854.0,1,995,869,577000.002812,372.999133449,368.0,381.0,830,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,4799.99982799,381.326512742,381.326512742,1,1,1,1,1,1,1,1,1,ICMO
ICMO,996,12.583,158499.81900000002,0,1,880,22605,22526,0,0,1498.73145686,16071,1066,32027JD6,32,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,104,22,6,MSUWRC,1993,14778.0,149179.0,2,996,830,8944000.00763,368.84243068,355.0,379.0,754,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,27899.9999252,1498.17907437,1498.17907437,1,1,1,1,1,1,1,1,1,ICMO
ICMO,997,2.25,28363.604,0,1,880,22526,22491,0,0,268.19857556,16072,1066,32027JD6,32,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,104,22,6,MSUWRC,1993,15696.0,148290.0,1,997,830,8944000.00763,368.84243068,355.0,379.0,754,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,27899.9999252,269.365876798,269.365876798,1,1,1,1,1,1,1,1,1,ICMO
ICMO,998,1.0190000000000001,12856.393999999998,0,1,880,22486,22526,0,0,121.566588583,16073,1065,32027JD6,32,LeSueur River,32027,JD6,PUBLIC DITCH OPEN,FREEBORN,104,22,6,MSUWRC,1993,65.0,148485.0,2,998,830,8944000.00763,368.84243068,355.0,379.0,754,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,27899.9999252,122.096412023,122.096412023,1,1,1,1,1,1,1,1,1,ICMO
ICMO,999,2.222,28027.332000000002,0,2,808,19059,22632,0,0,265.018873908,16074,894,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,8551.0,147549.0,1,999,731,8751399.96434,363.928388601,356.0,373.0,702,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,19179.999311,266.07052605900003,266.07052605900003,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1000,0.322,4068.7929999999997,0,2,808,22633,22634,0,0,38.4734098515,16075,924,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,1.0,147328.0,1,1000,731,8751399.96434,363.928388601,356.0,373.0,702,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,19179.999311,38.340049442399994,38.340049442399994,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1001,1.391,17545.592,0,2,808,22635,22632,0,0,165.906373466,16076,924,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,13040.0,147223.0,1,1001,731,8751399.96434,363.928388601,356.0,373.0,702,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,19179.999311,165.325786222,165.325786222,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1002,12.694,159902.579,0,1,780,19059,22637,0,0,1511.99558279,16078,891,32025CD47,32,LeSueur River,32025,CD47,PUBLIC DITCH OPEN,WASECA,105,22,17,MSUWRC,1993,173.0,144819.0,1,1002,703,4138399.89812,364.223419679,356.0,375.0,702,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,15679.9995448,1516.11644541,1516.11644541,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1003,6.74,84960.68800000001,0,1,779,22637,19059,0,0,803.365310432,16079,891,32025CD47,32,LeSueur River,32025,CD47,PUBLIC DITCH OPEN,WASECA,105,22,17,MSUWRC,1993,4280.0,143249.0,3,1003,702,3777099.94681,357.235127479,349.0,370.0,701,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,14140.0000716,805.480397482,805.480397482,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1004,9.747,101534.196,0,2,806,19059,22641,0,0,960.0799217580001,16081,900,32024CD48,32,LeSueur River,32024,CD48,PUBLIC DITCH OPEN,WASECA,105,22,15,MSUWRC,1993,4005.0,148722.0,1,1004,729,8335000.14978,374.18448710300004,358.0,394.0,661,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,45,1,26,UL,1,AB,22720.0000791,962.9028085660001,962.9028085660001,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1005,4.199,43778.11,0,2,806,22641,22643,0,0,413.95397966,16083,900,32024CD48,32,LeSueur River,32024,CD48,PUBLIC DITCH OPEN,WASECA,105,22,15,MSUWRC,1993,7974.0,148041.0,1,1005,729,8335000.14978,374.18448710300004,358.0,394.0,661,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,45,1,26,UL,1,AB,22720.0000791,415.720151445,415.720151445,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1006,7.568,78872.715,0,2,806,22643,22645,0,0,745.799081705,16085,900,32024CD48,32,LeSueur River,32024,CD48,PUBLIC DITCH OPEN,WASECA,105,22,15,MSUWRC,1993,8784.0,147416.0,1,1006,729,8335000.14978,374.18448710300004,358.0,394.0,661,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,45,1,26,UL,1,AB,22720.0000791,747.068252642,747.068252642,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1007,12.498,130207.431,0,1,760,22645,19059,0,0,1231.20628045,16086,900,32024CD48,32,LeSueur River,32024,CD48,PUBLIC DITCH OPEN,WASECA,105,22,15,MSUWRC,1993,131448.0,146478.0,2,1007,683,4278899.91947,368.209609946,358.0,382.0,661,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,45,1,26,UL,1,AB,15539.9999381,1233.30993436,1233.30993436,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1008,29.658,373469.268,0,2,808,22632,22647,0,0,3531.42448785,16088,894,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,16221.0,145369.0,1,1008,731,8751399.96434,363.928388601,356.0,373.0,702,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,19179.999311,3532.37406196,3532.37406196,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1009,8.229,103695.216,0,2,808,22647,19059,0,0,980.5139455389999,16089,894,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,25665.0,143276.0,1,1009,731,8751399.96434,363.928388601,356.0,373.0,702,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,19179.999311,979.035289907,979.035289907,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1010,6.851,86352.246,0,3,637,22648,22649,0,0,816.523508409,16090,756,32026CD26,32,LeSueur River,32026,CD26,PUBLIC DITCH OPEN,WASECA,105,22,6,MSUWRC,1993,138561.0,131144.0,2,1010,560,2652500.00797,346.64633364800005,338.0,359.0,530,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,30,1,24,UL,1,AB,12359.9995870999,814.535681008,814.535681008,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1011,10.720999999999998,111683.536,0,2,678,22689,22674,0,0,1056.04934027,16125,884,32022CD27,32,LeSueur River,32022,CD27,PUBLIC DITCH OPEN,WASECA,106,22,33,MSUWRC,1993,3497.0,136059.0,1,1011,601,8316000.13598,358.050108225,342.0,372.0,519,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,30,1,26,UL,1,AB,21179.999606,1059.95950171,1059.95950171,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1012,16.484,171737.593,0,2,678,22674,22690,0,0,1623.90427757,16126,884,32022CD27,32,LeSueur River,32022,CD27,PUBLIC DITCH OPEN,WASECA,106,22,33,MSUWRC,1993,9052.0,134674.0,1,1012,601,8316000.13598,358.050108225,342.0,372.0,519,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,30,1,26,UL,1,AB,21179.999606,1628.21025745,1628.21025745,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1013,0.705,8911.722,0,2,808,22640,22647,0,0,84.2668397251,16144,895,32025JC6,32,LeSueur River,32025,JC6,PUBLIC DITCH OPEN,FREEBORN-WASECA,105,22,17,MSUWRC,1993,358.0,143747.0,1,1013,731,8751399.96434,363.928388601,356.0,373.0,702,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,43,1,24,UL,1,AB,19179.999311,84.62430826020001,84.62430826020001,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1014,3.884,44061.864,0,1,360,22704,22706,0,0,416.637075653,16145,734,32007JD10,32,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,106,22,4,MSUWRC,1993,25.0,125874.0,1,1014,360,18204899.7514,354.69264868199997,333.0,375.0,364,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,29,1,18,UL,1,AB,37880.0003992,415.307299237,415.307299237,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1015,4.171,47352.875,0,1,360,22707,22708,0,0,447.75599292699997,16146,735,32007JD10,32,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,106,22,4,MSUWRC,1993,488.0,125629.0,1,1015,360,18204899.7514,354.69264868199997,333.0,375.0,364,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,29,1,18,UL,1,AB,37880.0003992,449.546916724,449.546916724,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1016,6.022,68313.42,0,1,360,22709,22708,0,0,645.953239532,16147,736,32007JD10,32,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,106,22,4,MSUWRC,1993,185.0,125763.0,1,1016,360,18204899.7514,354.69264868199997,333.0,375.0,364,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,29,1,18,UL,1,AB,37880.0003992,648.544075314,648.544075314,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1017,3.735,42368.617999999995,0,1,360,22706,22710,0,0,400.62620738,16148,734,32007JD10,32,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,106,22,4,MSUWRC,1993,188.0,125478.0,1,1017,360,18204899.7514,354.69264868199997,333.0,375.0,364,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,29,1,18,UL,1,AB,37880.0003992,399.548946285,399.548946285,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1018,4.914,55738.86,0,1,360,22711,22712,0,0,527.051595446,16149,737,32007JD10,32,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,106,22,4,MSUWRC,1993,1025.0,125243.0,1,1018,360,18204899.7514,354.69264868199997,333.0,375.0,364,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,29,1,18,UL,1,AB,37880.0003992,529.1600377030001,529.1600377030001,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1019,3.3310000000000004,37796.181000000004,0,1,360,22713,22712,0,0,357.390470638,16150,738,32007JD10,32,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,106,22,4,MSUWRC,1993,825.0,125346.0,1,1019,360,18204899.7514,354.69264868199997,333.0,375.0,364,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,29,1,18,UL,1,AB,37880.0003992,358.823276141,358.823276141,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1020,8.862,100424.18400000001,0,1,360,22710,22714,0,0,949.5839442089999,16151,734,32007JD10,32,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,106,22,4,MSUWRC,1993,58.0,124810.0,1,1020,360,18204899.7514,354.69264868199997,333.0,375.0,364,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,29,1,18,UL,1,AB,37880.0003992,946.5309466010001,946.5309466010001,1,1,1,1,1,1,1,1,4,ICMO
ICMO,1021,1.247,14238.447,0,1,360,22715,22714,0,0,134.634905721,16152,739,32007JD10,32,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,106,22,4,MSUWRC,1993,317.0,124316.0,1,1021,360,18204899.7514,354.69264868199997,333.0,375.0,364,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,29,1,18,UL,1,AB,37880.0003992,135.1655032,135.1655032,1,1,1,1,1,1,1,1,1,ICMO
ICMO,1022,24.201999999999998,274041.783,0,1,360,22714,22716,0,0,2591.26505203,16153,734,32007JD10,32,LeSueur River,32007,JD10,PUBLIC DITCH OPEN,STEELE-WASECA,106,22,4,MSUWRC,1993,7868.0,122883.0,1,1022,360,18204899.7514,354.69264868199997,333.0,375.0,364,Upper Le Sueur,Le Sueur,LS AB UG,0.05,LES,29,1,18,UL,1,AB,37880.0003992,2585.04256055,2585.04256055,1,1,1,1,1,1,1,1,4,ICMO
